respondent_id,age,gender,city,city_tier,occupation,monthly_income_band,skin_type,skin_tone,climate_zone,water_hardness,known_allergies,concern_acne_breakouts,concern_pigmentation_dark_spots,concern_open_pores,concern_dullness,concern_dark_circles,concern_uneven_skin_tone,concern_dryness_dehydration,concern_anti_ageing_wrinkles,concern_sensitivity_redness,concern_tan_removal,total_concerns,routine_steps,uses_cleanser,uses_moisturiser,uses_sunscreen,uses_serum,uses_acne_treatment,uses_brightening,uses_under_eye_cream,uses_ayurvedic,ingredient_awareness_score,psychographic_type,brand_openness,digital_content_hrs_week,online_shopping_freq,past_product_failure,failure_reason,current_satisfaction_score,preferred_format,preferred_brand_origin,importance_natural_ingredients,purchase_decision_driver,monthly_skincare_spend,premium_willingness,platform_appeal_score,will_signup
RESP_1615,25,Female,Coimbatore,Tier 2,Salaried – Private,"Above ₹1,00,000",Oily,Wheatish,Arid,Hard,None,0,0,1,1,1,1,0,0,0,0,4,3,0,0,1,0,0,0,1,1,3.3,Ingredient Nerd,Very willing,8.1,Occasionally (once a month),0,N/A,5.1,Lotion,Korean (K-beauty),Neutral,Friend / family word of mouth,4413,"Yes, if proven effective",3.9,0
RESP_1616,33,Female,Dehradun,Tier 3,Student,"Below ₹20,000",Sensitive,Medium Brown,Arid,Very Hard,Fragrance,0,1,0,1,0,0,0,0,0,0,2,3,1,1,1,1,0,1,0,0,3.1,Minimalist,Very willing,3.0,Never,0,N/A,4.9,Powder,No preference,Neutral,Brand reputation,506,"Yes, if proven effective",4.3,0
RESP_1617,50,Female,Meerut,Tier 3,Salaried – Government,"Below ₹20,000",Oily,Wheatish,Tropical Humid,Hard,Alcohol,1,0,0,0,1,1,0,0,1,1,5,3,1,1,1,1,0,0,0,0,4.5,Convenience Seeker,Very willing,0.9,Occasionally (once a month),1,No visible results,7.1,Serum / Oil,Indian / Homegrown,Very Important,Dermatologist recommendation,1183,"Yes, if proven effective",3.6,0
RESP_1618,33,Male,Mumbai,Tier 1,Student,"₹20,001–₹40,000",Combination,Medium Brown,Tropical Humid,Moderately Hard,Alcohol,1,0,0,1,1,1,0,1,0,0,5,4,1,1,1,1,0,0,0,1,5.9,Trend Follower,Somewhat willing,2.7,Regularly (2–3 times a month),1,Caused breakouts,3.0,Serum / Oil,Ayurvedic / Herbal,Very Important,Friend / family word of mouth,1638,Maybe,9.3,1
RESP_1619,30,Male,Patna,Tier 2,Self-employed / Freelancer,"₹40,001–₹70,000",Dry,Dark Brown,Semi-Arid,Don't Know,Parabens,0,0,0,1,1,1,1,0,1,0,5,2,1,1,1,0,0,0,1,0,1.2,Convenience Seeker,Somewhat reluctant,4.7,Rarely (once in 3–6 months),0,N/A,7.9,Cream,Indian / Homegrown,Very Important,Friend / family word of mouth,2395,Maybe,2.9,0
RESP_1620,36,Female,Chennai,Tier 1,Salaried – Government,"Above ₹1,00,000",Combination,Medium Brown,Moderate,Moderately Hard,None,0,1,0,0,0,0,0,0,0,1,2,4,1,1,1,1,0,0,0,0,5.6,Budget Optimizer,Very reluctant,3.9,Occasionally (once a month),1,Wrong skin type match,3.2,Serum / Oil,International Western,Not Important,Brand reputation,2856,"Yes, if proven effective",7.5,0
RESP_1621,28,Male,Pune,Tier 1,Salaried – Private,"Below ₹20,000",Oily,Dark Brown,Arid,Hard,Alcohol,1,1,1,0,1,1,0,0,0,0,5,4,1,1,1,1,1,1,0,1,4.9,Trend Follower,Very willing,7.9,Occasionally (once a month),1,No visible results,3.6,Serum / Oil,Korean (K-beauty),Somewhat Important,Ingredient list,79,"Yes, if proven effective",8.4,1
RESP_1622,20,Female,Dehradun,Tier 3,Salaried – Private,,Combination,Fair,Arid,Hard,Sulfates,0,1,0,1,1,1,1,0,1,0,6,4,1,1,0,1,0,1,0,1,3.5,Budget Optimizer,Somewhat reluctant,4.6,Occasionally (once a month),0,N/A,6.8,Serum / Oil,Indian / Homegrown,Very Important,Dermatologist recommendation,1464,Maybe,3.1,0
RESP_1623,30,Female,Trichy,Tier 3,Self-employed / Freelancer,"₹20,001–₹40,000",Sensitive,Wheatish,Arid,Soft,None,0,1,1,1,1,1,0,1,1,0,7,4,1,1,0,0,0,0,1,0,3.7,Ingredient Nerd,Very willing,5.2,Occasionally (once a month),0,N/A,8.6,Powder,International Western,Very Important,Online reviews,1813,"Yes, definitely",3.1,0
RESP_1624,47,Male,Madurai,Tier 3,Self-employed / Freelancer,"₹40,001–₹70,000",Dry,Wheatish,Semi-Arid,Don't Know,Fragrance,0,1,0,1,1,1,0,0,1,1,6,2,0,1,0,0,0,0,0,0,4.2,Convenience Seeker,Somewhat willing,5.9,Never,0,N/A,5.9,Gel,Korean (K-beauty),Very Important,Friend / family word of mouth,9741,"Yes, if proven effective",4.0,0
RESP_1625,22,Female,Ahmedabad,Tier 1,Salaried – Private,"Below ₹20,000",Dry,Dark Brown,Arid,Moderately Hard,None,0,0,0,0,1,1,1,0,0,0,3,4,1,1,1,1,0,0,1,1,6.1,Trend Follower,Somewhat willing,7.0,Regularly (2–3 times a month),0,N/A,5.3,Foam / Mousse,Korean (K-beauty),Somewhat Important,Friend / family word of mouth,1704,"Yes, definitely",6.5,1
RESP_1626,34,Female,Ranchi,Tier 3,Salaried – Private,"₹20,001–₹40,000",Oily,Dark Brown,Arid,Hard,None,1,1,0,1,1,1,0,0,1,1,7,1,1,0,1,1,1,1,1,1,1.3,Ayurveda Loyalist,Very reluctant,1.2,Occasionally (once a month),1,No visible results,1.9,Gel,Indian / Homegrown,Very Important,Brand reputation,1126,"Yes, if proven effective",5.5,0
RESP_1627,23,Female,Jaipur,Tier 2,Salaried – Private,"₹70,001–₹1,00,000",Normal,Wheatish,Semi-Arid,Very Hard,None,0,0,1,0,1,0,0,0,0,0,2,3,0,1,1,1,0,0,0,1,4.3,Budget Optimizer,Very reluctant,3.9,Regularly (2–3 times a month),0,N/A,5.3,Lotion,Indian / Homegrown,Not Important,Online reviews,3175,Maybe,4.3,0
RESP_1628,30,Male,Kolkata,Tier 1,Student,"Below ₹20,000",Sensitive,Fair,Arid,Moderately Hard,Parabens,1,1,1,0,1,0,0,1,1,1,7,3,1,1,0,0,1,1,0,1,4.0,Ingredient Nerd,Very willing,4.4,Regularly (2–3 times a month),1,No visible results,6.2,Serum / Oil,Indian / Homegrown,Somewhat Important,Friend / family word of mouth,1534,Maybe,6.7,1
RESP_1629,20,Male,Surat,Tier 2,Student,"Below ₹20,000",Combination,Dark Brown,Moderate,Moderately Hard,None,1,1,1,0,0,1,0,0,1,0,5,2,1,1,1,1,1,1,0,0,4.6,Ayurveda Loyalist,Somewhat reluctant,2.7,Regularly (2–3 times a month),1,Caused breakouts,4.0,Lotion,International Western,Not Important,Online reviews,1006,"Yes, if proven effective",7.2,1
RESP_1630,28,Male,Kolkata,Tier 1,Student,"Below ₹20,000",Combination,Medium Brown,Semi-Arid,Soft,Fragrance,0,1,1,0,0,0,0,1,0,1,4,1,0,1,0,1,0,1,0,0,3.4,Ayurveda Loyalist,Somewhat reluctant,1.9,Regularly (2–3 times a month),1,Wrong skin type match,5.3,Cream,Indian / Homegrown,Neutral,Ingredient list,1346,Maybe,7.5,0
RESP_1631,36,Male,Madurai,Tier 3,Student,"Below ₹20,000",Sensitive,Medium Brown,Semi-Arid,Don't Know,Fragrance,0,0,0,0,1,1,0,0,1,0,3,2,1,0,1,1,0,0,1,0,1.5,Budget Optimizer,Somewhat reluctant,4.0,Occasionally (once a month),1,Wrong skin type match,6.6,Cream,Ayurvedic / Herbal,Not Important,Brand reputation,463,"Yes, if proven effective",4.2,1
RESP_1632,26,Female,Nagpur,Tier 2,Salaried – Private,"₹40,001–₹70,000",Oily,Medium Brown,Moderate,Hard,Alcohol,1,1,1,1,1,1,1,0,0,1,8,3,1,1,0,0,1,1,0,0,4.4,Convenience Seeker,Very willing,2.7,Never,1,No visible results,1.4,Lotion,Ayurvedic / Herbal,Somewhat Important,Social media / influencer,2495,"Yes, if proven effective",6.5,1
RESP_1633,33,Female,Delhi,Tier 1,Business Owner,"₹70,001–₹1,00,000",Dry,Wheatish,Moderate,Hard,Sulfates,1,0,0,1,1,0,1,1,0,0,5,3,1,1,1,1,1,0,1,0,6.4,Budget Optimizer,Neutral,2.5,Very Frequently (weekly),0,N/A,7.8,Foam / Mousse,Indian / Homegrown,Very Important,Dermatologist recommendation,2467,No,4.4,0
RESP_1634,38,Female,Pune,Tier 1,Salaried – Government,"Above ₹1,00,000",Dry,Fair,Tropical Humid,Hard,None,0,0,1,0,0,0,1,1,0,0,3,2,1,0,1,0,0,0,0,0,4.2,Budget Optimizer,Very reluctant,6.1,Regularly (2–3 times a month),0,N/A,5.1,Serum / Oil,No preference,Neutral,Dermatologist recommendation,5112,"Yes, definitely",5.1,1
RESP_1635,45,Female,Mumbai,Tier 1,Student,"₹20,001–₹40,000",Dry,Dark Brown,Arid,Moderately Hard,Fragrance,1,0,0,0,1,0,1,0,1,0,4,3,1,1,0,0,1,0,0,0,4.7,Ayurveda Loyalist,Neutral,5.0,Rarely (once in 3–6 months),0,N/A,7.4,Cream,Indian / Homegrown,Very Important,Social media / influencer,1523,No,2.1,0
RESP_1636,23,Female,Delhi,Tier 1,Salaried – Private,"₹40,001–₹70,000",Combination,Fair,Moderate,Don't Know,Alcohol,0,1,0,0,1,1,1,0,0,1,5,4,1,1,1,0,0,1,0,1,5.7,Convenience Seeker,Somewhat reluctant,0.8,Rarely (once in 3–6 months),1,Wrong skin type match,4.7,Foam / Mousse,Indian / Homegrown,Somewhat Important,Price / discount,3321,Maybe,5.3,0
RESP_1637,27,Male,Surat,Tier 2,Salaried – Private,"₹70,001–₹1,00,000",Combination,Fair,Tropical Humid,Don't Know,None,0,1,0,1,1,0,0,0,0,1,4,5,1,1,1,1,0,1,1,0,6.4,Convenience Seeker,Very willing,6.9,Never,1,Misleading claims,4.7,Cream,Korean (K-beauty),Very Important,Price / discount,4200,Maybe,7.1,0
RESP_1638,22,Female,Amritsar,Tier 3,Student,"Below ₹20,000",Oily,Wheatish,Arid,Don't Know,None,1,0,1,0,1,0,0,0,0,1,4,3,1,1,1,0,1,0,1,0,3.3,Ayurveda Loyalist,Somewhat reluctant,3.4,Occasionally (once a month),1,Wrong skin type match,4.5,Lotion,Indian / Homegrown,Not Important,Ingredient list,723,"Yes, if proven effective",5.8,0
RESP_1639,50,Female,Mumbai,Tier 1,Homemaker,"₹40,001–₹70,000",Dry,Wheatish,Arid,Don't Know,None,0,0,0,1,0,0,1,0,0,0,2,4,1,1,1,0,0,0,0,1,5.9,Budget Optimizer,Somewhat reluctant,4.2,Very Frequently (weekly),1,Wrong skin type match,7.3,Cream,Ayurvedic / Herbal,Neutral,Online reviews,2813,"Yes, if proven effective",5.8,1
RESP_1640,45,Female,Pune,Tier 1,Salaried – Private,"₹40,001–₹70,000",Dry,Wheatish,Moderate,Hard,None,0,1,0,0,1,0,1,1,1,0,5,4,1,0,1,1,0,1,0,1,5.4,Ayurveda Loyalist,Neutral,4.6,Rarely (once in 3–6 months),0,N/A,8.4,Serum / Oil,Indian / Homegrown,Very Important,Friend / family word of mouth,155,No,1.7,0
RESP_1641,30,Female,Jaipur,Tier 2,Business Owner,"Below ₹20,000",Combination,Medium Brown,Tropical Humid,Moderately Hard,None,0,0,1,1,1,1,0,0,0,0,4,6,0,0,1,0,0,0,0,1,6.8,Convenience Seeker,Somewhat reluctant,4.9,Occasionally (once a month),1,No visible results,4.9,Gel,Korean (K-beauty),Somewhat Important,Social media / influencer,1640,"Yes, definitely",6.6,1
RESP_1642,41,Male,Guwahati,Tier 3,Salaried – Private,"₹40,001–₹70,000",Oily,Dark Brown,Semi-Arid,Moderately Hard,,1,1,0,0,0,1,0,0,0,1,4,2,1,0,1,1,1,1,0,1,0.1,Trend Follower,Somewhat willing,7.0,Occasionally (once a month),1,Ingredient sensitivity,4.8,Serum / Oil,Indian / Homegrown,Very Important,Online reviews,2638,"Yes, definitely",6.4,1
RESP_1643,29,Female,Mumbai,Tier 1,Salaried – Government,"₹70,001–₹1,00,000",Oily,Wheatish,Arid,Don't Know,Multiple,1,0,1,1,0,0,0,1,0,1,5,3,1,0,1,0,1,0,0,0,6.2,Convenience Seeker,Very willing,2.0,Very Frequently (weekly),1,No visible results,7.9,Serum / Oil,No preference,Somewhat Important,Ingredient list,2185,Maybe,6.0,0
RESP_1644,32,Female,Bangalore,Tier 1,Student,"Below ₹20,000",Combination,Medium Brown,Moderate,Don't Know,Fragrance,0,1,0,0,1,1,1,0,1,0,5,4,1,0,1,1,0,1,0,0,5.7,Budget Optimizer,Very reluctant,4.0,Occasionally (once a month),0,N/A,6.8,Sheet Mask,Korean (K-beauty),Not Important,Brand reputation,1516,Maybe,3.3,0
RESP_1645,20,Male,Visakhapatnam,Tier 2,Salaried – Private,"₹40,001–₹70,000",Normal,Fair,Tropical Humid,Hard,Fragrance,0,1,0,1,1,0,0,0,0,1,4,4,1,1,1,0,0,0,1,1,3.3,Minimalist,Somewhat reluctant,3.2,Regularly (2–3 times a month),1,Wrong skin type match,6.2,Cream,International Western,Very Important,Brand reputation,2297,"Yes, if proven effective",6.7,1
RESP_1646,36,Female,Mumbai,Tier 1,Salaried – Private,"₹40,001–₹70,000",Sensitive,Fair,Arid,Hard,Multiple,0,1,1,0,1,1,0,1,1,1,7,3,0,1,1,1,0,1,1,0,4.3,Budget Optimizer,Neutral,4.9,Very Frequently (weekly),1,Too expensive,5.2,Lotion,Ayurvedic / Herbal,Very Important,Social media / influencer,2000,No,8.1,1
RESP_1647,21,Female,Chennai,Tier 1,Self-employed / Freelancer,"₹20,001–₹40,000",Sensitive,Wheatish,Arid,Very Hard,None,1,0,0,0,1,0,1,0,1,1,5,7,1,1,1,1,1,0,1,0,9.3,Convenience Seeker,Neutral,1.5,Regularly (2–3 times a month),1,Wrong skin type match,3.2,Lotion,Indian / Homegrown,Very Important,Online reviews,2512,No,8.4,0
RESP_1648,40,Female,Mysuru,Tier 3,Self-employed / Freelancer,"₹40,001–₹70,000",Combination,Dark Brown,Tropical Humid,Hard,Fragrance,1,0,0,0,1,1,0,0,1,1,5,6,1,1,0,0,0,0,1,0,7.3,Convenience Seeker,Somewhat reluctant,4.2,Occasionally (once a month),0,N/A,7.5,Gel,Korean (K-beauty),Not Important,Social media / influencer,1920,No,3.4,0
RESP_1649,38,Female,Surat,Tier 2,Self-employed / Freelancer,"₹40,001–₹70,000",Oily,Dark Brown,Moderate,Don't Know,Parabens,1,1,0,0,1,1,0,0,0,1,5,4,1,1,0,1,1,0,1,0,5.2,Trend Follower,Very willing,0.0,Occasionally (once a month),1,Caused breakouts,6.3,Cream,Korean (K-beauty),Very Important,Brand reputation,2779,"Yes, definitely",3.7,1
RESP_1650,35,Non-binary / Prefer not to say,Coimbatore,Tier 2,Self-employed / Freelancer,"₹70,001–₹1,00,000",Normal,Fair,Moderate,Hard,None,0,0,0,1,0,0,1,0,0,0,2,3,1,1,1,0,0,0,0,0,4.5,Ayurveda Loyalist,Neutral,1.9,Regularly (2–3 times a month),0,N/A,6.1,Gel,International Western,Very Important,Ingredient list,1829,"Yes, if proven effective",5.2,1
RESP_1651,19,Male,Trichy,Tier 3,Self-employed / Freelancer,"Below ₹20,000",Dry,Wheatish,Arid,Hard,None,0,0,0,1,0,1,1,0,1,1,5,5,1,1,1,0,0,0,0,0,4.1,Budget Optimizer,Somewhat reluctant,4.0,Regularly (2–3 times a month),1,Misleading claims,2.7,Serum / Oil,Ayurvedic / Herbal,Very Important,Price / discount,1074,"Yes, if proven effective",6.9,1
RESP_1652,25,Female,Surat,Tier 2,Student,"Below ₹20,000",Combination,Dark Brown,Semi-Arid,Moderately Hard,Parabens,0,0,0,0,0,1,1,0,0,0,2,4,1,1,0,1,0,0,0,0,6.9,Budget Optimizer,Very reluctant,2.7,Rarely (once in 3–6 months),1,Caused breakouts,7.8,Cream,Indian / Homegrown,Neutral,Ingredient list,1206,"Yes, definitely",4.3,0
RESP_1653,24,Male,Pune,Tier 1,Salaried – Private,"₹70,001–₹1,00,000",Dry,Fair,Semi-Arid,Soft,None,0,1,1,1,1,1,1,1,0,0,7,7,1,1,1,0,0,1,0,1,8.1,Ayurveda Loyalist,Somewhat reluctant,2.1,Occasionally (once a month),1,Too expensive,1.2,Cream,Korean (K-beauty),Somewhat Important,Social media / influencer,4840,No,7.7,0
RESP_1654,26,Female,Indore,Tier 2,Salaried – Government,"₹70,001–₹1,00,000",Normal,Medium Brown,Semi-Arid,Soft,Parabens,0,0,1,0,0,0,0,0,1,0,2,4,1,1,1,1,0,0,0,1,4.7,Minimalist,Somewhat willing,0.0,Occasionally (once a month),0,N/A,9.1,Cream,Indian / Homegrown,Very Important,Social media / influencer,3586,No,0.5,0
RESP_1655,20,Female,Pune,Tier 1,Salaried – Government,"₹40,001–₹70,000",Dry,Fair,Arid,Moderately Hard,Alcohol,1,1,0,0,0,0,1,0,1,1,5,2,1,1,1,1,0,1,0,0,3.9,Minimalist,Very willing,2.1,Occasionally (once a month),0,N/A,8.5,Cream,Ayurvedic / Herbal,Somewhat Important,Dermatologist recommendation,1587,"Yes, definitely",0.7,0
RESP_1656,45,Female,Hyderabad,Tier 1,Self-employed / Freelancer,"₹70,001–₹1,00,000",Oily,Medium Brown,Moderate,Soft,Fragrance,1,1,1,1,0,0,0,0,0,1,5,3,1,1,1,1,1,1,0,1,6.7,Ingredient Nerd,Neutral,5.1,Occasionally (once a month),1,No visible results,4.8,Powder,Ayurvedic / Herbal,Very Important,Online reviews,2509,"Yes, if proven effective",7.3,0
RESP_1657,30,Female,Nagpur,Tier 2,Salaried – Private,"Above ₹1,00,000",Combination,Wheatish,Semi-Arid,Hard,None,1,1,1,1,0,1,0,0,1,1,7,5,1,0,1,0,0,1,0,0,5.9,Ayurveda Loyalist,Neutral,0.0,Rarely (once in 3–6 months),1,Ingredient sensitivity,6.5,Foam / Mousse,Korean (K-beauty),Somewhat Important,Price / discount,5944,"Yes, definitely",4.1,0
RESP_1658,25,Female,Jodhpur,Tier 3,Student,"₹20,001–₹40,000",Oily,Wheatish,Arid,Moderately Hard,Multiple,1,0,0,1,0,1,0,0,0,0,3,5,1,0,0,1,0,0,0,0,5.5,Ayurveda Loyalist,Neutral,1.2,Never,0,N/A,9.0,Cream,Korean (K-beauty),Very Important,Dermatologist recommendation,1471,"Yes, definitely",1.5,1
RESP_1659,27,Female,Varanasi,Tier 3,Homemaker,"₹40,001–₹70,000",Sensitive,Medium Brown,Tropical Humid,Soft,Parabens,0,0,0,1,1,1,1,0,1,0,5,5,0,1,1,1,0,0,0,0,3.9,Minimalist,Somewhat willing,0.4,Occasionally (once a month),0,N/A,7.4,Serum / Oil,International Western,Neutral,Friend / family word of mouth,2388,"Yes, if proven effective",1.1,0
RESP_1660,28,Male,Coimbatore,Tier 2,Salaried – Private,,Dry,Fair,Semi-Arid,Soft,None,1,0,0,0,1,1,1,0,1,0,5,7,1,1,1,0,1,0,1,0,7.9,Ingredient Nerd,Somewhat willing,5.8,Occasionally (once a month),1,Too expensive,4.3,Serum / Oil,No preference,Neutral,Social media / influencer,2816,"Yes, if proven effective",7.8,0
RESP_1661,31,Female,Delhi,Tier 1,Student,"Below ₹20,000",Combination,Wheatish,Tropical Humid,Hard,Fragrance,0,0,1,0,1,1,1,0,1,1,6,3,1,0,0,1,0,0,1,0,4.1,Trend Follower,Very willing,3.5,Never,1,Wrong skin type match,3.8,Cream,No preference,Neutral,Online reviews,1385,"Yes, if proven effective",5.2,0
RESP_1662,29,Female,Mumbai,Tier 1,Self-employed / Freelancer,"Above ₹1,00,000",Normal,Wheatish,Semi-Arid,Hard,None,0,1,0,0,1,0,0,1,0,0,3,2,1,1,1,0,0,0,0,0,3.1,Budget Optimizer,Neutral,4.9,Regularly (2–3 times a month),1,Ingredient sensitivity,1.4,Gel,Korean (K-beauty),Very Important,Ingredient list,6356,Maybe,8.7,1
RESP_1663,44,Female,Mysuru,Tier 3,Homemaker,,Combination,Fair,Arid,Soft,None,1,1,0,1,1,1,0,0,1,1,7,4,1,1,1,0,1,0,1,0,4.4,Budget Optimizer,Neutral,2.4,Occasionally (once a month),1,Ingredient sensitivity,5.7,Sheet Mask,Ayurvedic / Herbal,Very Important,Social media / influencer,2074,"Yes, definitely",6.3,0
RESP_1664,29,Female,Kochi,Tier 2,Student,"₹20,001–₹40,000",Oily,Fair,Moderate,Hard,Fragrance,1,0,0,0,1,1,0,0,0,1,4,2,1,1,0,0,1,0,1,1,2.5,Convenience Seeker,Very willing,0.7,Very Frequently (weekly),0,N/A,7.1,Cream,Korean (K-beauty),Neutral,Online reviews,1616,No,4.6,1
RESP_1665,50,Female,Lucknow,Tier 2,Self-employed / Freelancer,"Below ₹20,000",Oily,Fair,Tropical Humid,Soft,Sulfates,1,0,1,1,0,1,0,0,1,1,6,7,1,1,1,1,1,0,0,1,6.6,Budget Optimizer,Very reluctant,0.9,Regularly (2–3 times a month),1,Caused breakouts,3.8,Serum / Oil,International Western,Not Important,Social media / influencer,1711,No,7.0,1
RESP_1666,41,Female,Mysuru,Tier 3,Business Owner,"₹20,001–₹40,000",Dry,Wheatish,Arid,Hard,None,0,0,0,1,0,1,1,1,0,0,4,5,0,0,0,1,0,0,0,0,6.0,Convenience Seeker,Very willing,2.1,Occasionally (once a month),1,Caused breakouts,4.1,Serum / Oil,Indian / Homegrown,Neutral,Price / discount,1738,"Yes, definitely",7.1,1
RESP_1667,23,Male,Patna,Tier 2,Business Owner,"₹40,001–₹70,000",Normal,Dark Brown,Arid,Moderately Hard,None,0,0,0,0,1,1,0,0,0,1,3,7,1,1,1,0,0,0,1,0,6.4,Budget Optimizer,Very reluctant,0.6,Very Frequently (weekly),1,No visible results,2.0,Lotion,No preference,Not Important,Dermatologist recommendation,2976,Maybe,8.0,0
RESP_1668,45,Female,Guwahati,Tier 3,Homemaker,"₹20,001–₹40,000",Combination,Wheatish,Semi-Arid,Soft,Alcohol,1,1,1,0,1,1,1,0,0,0,6,3,1,1,1,0,1,0,0,0,5.0,Trend Follower,Somewhat willing,6.3,Occasionally (once a month),1,Caused breakouts,5.9,Serum / Oil,Ayurvedic / Herbal,Very Important,Brand reputation,1687,Maybe,5.1,1
RESP_1669,21,Female,Chennai,Tier 1,Salaried – Private,"₹40,001–₹70,000",Sensitive,Wheatish,Moderate,Moderately Hard,None,0,0,0,1,0,1,0,0,1,1,4,1,1,1,1,0,0,0,0,1,4.2,Trend Follower,Somewhat willing,6.9,Rarely (once in 3–6 months),1,No visible results,4.4,Gel,Ayurvedic / Herbal,Very Important,Dermatologist recommendation,62,"Yes, definitely",6.5,1
RESP_1670,39,Female,Dehradun,Tier 3,Salaried – Private,"₹20,001–₹40,000",Oily,Medium Brown,Tropical Humid,Hard,None,1,1,0,1,0,0,1,1,1,1,7,4,1,0,1,0,0,1,0,1,5.7,Ayurveda Loyalist,Somewhat reluctant,1.0,Never,1,No visible results,3.1,Lotion,International Western,Somewhat Important,Online reviews,1705,"Yes, if proven effective",5.7,1
RESP_1671,26,Female,Jabalpur,Tier 3,Student,"₹20,001–₹40,000",Oily,Medium Brown,Moderate,Very Hard,Parabens,1,1,1,0,1,1,0,0,1,0,6,2,1,1,0,1,1,1,1,0,1.0,Ayurveda Loyalist,Somewhat reluctant,4.2,Regularly (2–3 times a month),0,N/A,6.6,Cream,Indian / Homegrown,Somewhat Important,Price / discount,934,Maybe,5.6,0
RESP_1672,42,Female,Bangalore,Tier 1,Student,"Below ₹20,000",Oily,Wheatish,Semi-Arid,Moderately Hard,None,0,0,1,1,1,0,0,1,0,1,5,4,1,1,1,0,0,0,0,0,6.4,Convenience Seeker,Somewhat willing,5.2,Occasionally (once a month),0,N/A,4.4,Lotion,Korean (K-beauty),Neutral,Ingredient list,1221,Maybe,3.6,0
RESP_1673,42,Male,Surat,Tier 2,Salaried – Private,"₹20,001–₹40,000",Combination,Wheatish,Semi-Arid,Hard,Sulfates,1,0,1,0,1,1,0,0,0,0,4,3,1,1,0,0,0,0,0,0,4.0,Ingredient Nerd,Neutral,6.7,Very Frequently (weekly),0,N/A,6.4,Lotion,Korean (K-beauty),Very Important,Dermatologist recommendation,2294,Maybe,5.0,1
RESP_1674,39,Female,Ahmedabad,Tier 1,Salaried – Private,"₹70,001–₹1,00,000",Oily,Wheatish,Tropical Humid,Don't Know,None,1,0,1,1,1,0,0,1,1,0,6,5,1,0,1,1,1,0,0,0,7.6,Ingredient Nerd,Somewhat willing,9.6,Regularly (2–3 times a month),1,Ingredient sensitivity,2.7,Gel,International Western,Somewhat Important,Dermatologist recommendation,4849,"Yes, definitely",10.0,1
RESP_1675,38,Female,Ranchi,Tier 3,Student,"Below ₹20,000",Oily,Fair,Tropical Humid,Moderately Hard,Sulfates,1,1,1,1,0,1,0,0,0,0,5,3,0,0,0,1,1,1,0,0,2.0,Ayurveda Loyalist,Neutral,1.1,Rarely (once in 3–6 months),0,N/A,9.1,Cream,Indian / Homegrown,Not Important,Ingredient list,178,"Yes, if proven effective",2.4,0
RESP_1676,25,Female,Mumbai,Tier 1,Salaried – Private,"₹20,001–₹40,000",Combination,Dark Brown,Semi-Arid,Hard,Fragrance,0,0,1,1,0,0,0,0,0,0,2,5,1,0,1,0,0,0,0,0,7.8,Ingredient Nerd,Very willing,3.9,Occasionally (once a month),1,Caused breakouts,2.9,Foam / Mousse,Korean (K-beauty),Very Important,Social media / influencer,1885,Maybe,8.6,0
RESP_1677,20,Female,Bhopal,Tier 2,Student,"Below ₹20,000",Dry,Medium Brown,Moderate,Moderately Hard,Fragrance,1,0,0,1,1,1,1,0,0,1,6,4,0,1,1,0,1,0,1,0,5.4,Ingredient Nerd,Very willing,5.4,Occasionally (once a month),1,Wrong skin type match,4.2,Gel,Indian / Homegrown,Somewhat Important,Dermatologist recommendation,1667,"Yes, if proven effective",6.3,1
RESP_1678,27,Female,Hyderabad,Tier 1,Self-employed / Freelancer,"Above ₹1,00,000",Combination,Medium Brown,Arid,Soft,Parabens,1,0,0,1,0,1,0,0,0,1,4,7,1,1,0,1,1,0,0,0,8.1,Convenience Seeker,Very willing,6.4,Regularly (2–3 times a month),0,N/A,5.2,Serum / Oil,Indian / Homegrown,Very Important,Social media / influencer,3207,"Yes, if proven effective",6.6,0
RESP_1679,22,Male,Jaipur,Tier 2,Salaried – Private,"₹40,001–₹70,000",Dry,Wheatish,Semi-Arid,Moderately Hard,Fragrance,0,1,0,1,0,0,1,0,0,0,3,2,1,0,1,1,0,0,0,0,1.0,Ayurveda Loyalist,Very reluctant,2.2,Regularly (2–3 times a month),1,Wrong skin type match,2.9,Lotion,Ayurvedic / Herbal,Very Important,Friend / family word of mouth,1866,"Yes, definitely",6.8,0
RESP_1680,34,Female,Delhi,Tier 1,Salaried – Private,"₹70,001–₹1,00,000",Dry,Medium Brown,Moderate,Moderately Hard,None,1,0,0,1,0,0,0,1,0,0,3,2,1,0,0,1,1,0,0,0,5.0,Budget Optimizer,Somewhat reluctant,3.9,Occasionally (once a month),0,N/A,5.4,Lotion,Korean (K-beauty),Somewhat Important,Dermatologist recommendation,2242,"Yes, definitely",4.8,0
RESP_1681,26,Male,Pune,Tier 1,Salaried – Private,"₹40,001–₹70,000",Dry,Wheatish,Moderate,Hard,None,0,0,0,1,0,1,1,1,1,1,6,5,1,1,1,0,0,0,0,0,6.3,Budget Optimizer,Neutral,1.6,Occasionally (once a month),0,N/A,6.5,Gel,Korean (K-beauty),Very Important,Dermatologist recommendation,2706,"Yes, if proven effective",4.0,0
